annee_deces,nom,sexe,date_naissance,precision_naissance,date_deces,precision_deces,age_au_deces,nb_editions_wikipedia,dates_ambigues,article_wikipedia_fr,wikidata_id
2021,Ghislain Lafont,homme,1928-02-13,jour,2021-05-11,jour,93,2,,https://fr.wikipedia.org/wiki/Ghislain_Lafont,Q3104873
2021,Jean Murat,homme,1922-08-30,jour,2021-05-11,jour,98,1,,https://fr.wikipedia.org/wiki/Jean_Murat_(g%C3%A9n%C3%A9ral),Q122700483
2021,Jean-René Bernard,homme,1932-12-01,jour,2021-05-11,jour,88,2,,https://fr.wikipedia.org/wiki/Jean-Ren%C3%A9_Bernard,Q29959647
2021,Robert Faure,homme,1930-03-02,jour,2021-05-11,jour,91,2,,https://fr.wikipedia.org/wiki/Robert_Faure,Q3435082
2021,Bernard Baritaud,homme,1938-03-26,jour,2021-05-12,jour,83,1,,https://fr.wikipedia.org/wiki/Bernard_Baritaud,Q15970827
2021,Olivier Jean-Marie,homme,1960-11-19,jour,2021-05-13,jour,60,15,,https://fr.wikipedia.org/wiki/Olivier_Jean-Marie,Q224510
2021,Raymond Biaussat,homme,1932-01-21,jour,2021-05-13,jour,89,2,,https://fr.wikipedia.org/wiki/Raymond_Biaussat,Q33112162
2021,René Bourget,homme,1932-02-06,jour,2021-05-13,jour,89,1,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Bourget,Q3425913
2021,Jean Combot,homme,1928-11-19,jour,2021-05-14,jour,92,2,,https://fr.wikipedia.org/wiki/Jean_Combot,Q3171399
2021,Pierre Le Guennec,homme,1939-08-02,jour,2021-05-14,jour,81,2,,https://fr.wikipedia.org/wiki/Pierre_Le_Guennec,Q7192321
2021,Antoine Jeancourt-Galignani,homme,1937-01-12,jour,2021-05-15,jour,84,1,,https://fr.wikipedia.org/wiki/Antoine_Jeancourt-Galignani,Q27062843
2021,Jacques Jouineau,homme,1924-09-15,jour,2021-05-15,jour,96,1,,https://fr.wikipedia.org/wiki/Jacques_Jouineau,Q112423790
2021,Jean de Grégorio,homme,1935-12-09,jour,2021-05-15,jour,85,2,,https://fr.wikipedia.org/wiki/Jean_de_Gr%C3%A9gorio,Q3175442
2021,Michel Jouenne,homme,1933-01-25,jour,2021-05-16,jour,88,1,,https://fr.wikipedia.org/wiki/Michel_Jouenne,Q3310002
2021,Pierre Tritsch,homme,1929-12-28,jour,2021-05-16,jour,91,1,,https://fr.wikipedia.org/wiki/Pierre_Tritsch,Q3387169
2021,Raphaël Sorin,homme,1942-08-12,jour,2021-05-16,jour,78,1,,https://fr.wikipedia.org/wiki/Rapha%C3%ABl_Sorin,Q3419521
2021,Valentine Schlegel,femme,1925-11-23,jour,2021-05-16,jour,95,4,,https://fr.wikipedia.org/wiki/Valentine_Schlegel,Q96264267
2021,Nicolas Ker,homme,1970-11-19,jour,2021-05-17,jour,50,1,,https://fr.wikipedia.org/wiki/Nicolas_Ker,Q47370079
2021,Alain Kirili,homme,1946-08-29,jour,2021-05-18,jour,74,6,,https://fr.wikipedia.org/wiki/Alain_Kirili,Q2829958
2021,Antoine Keller,homme,1930-10-31,jour,2021-05-18,jour,90,1,,https://fr.wikipedia.org/wiki/Antoine_Keller,Q2854113
2021,Jean-Loup Welcomme,homme,1950-05-01,jour,2021-05-18,jour,71,1,,https://fr.wikipedia.org/wiki/Jean-Loup_Welcomme,Q109453208
2021,Oscar Cáceres,homme,1928-04-04,jour,2021-05-18,jour,93,1,,https://fr.wikipedia.org/wiki/Oscar_C%C3%A1ceres,Q76167723
2021,Bruno Bicocchi,homme,1955-06-08,jour,2021-05-19,jour,65,1,,,Q4979141
2021,Henri-Dominique Saffrey,homme,1921-04-10,jour,2021-05-19,jour,100,2,,https://fr.wikipedia.org/wiki/Henri-Dominique_Saffrey,Q3130986
2021,Irmgard Sigg,homme,1934-02-18,jour,2021-05-19,jour,87,1,,https://fr.wikipedia.org/wiki/Irmgard_Sigg,Q3154500
2021,Nicole Péllissard-Darrigrand,femme,1931-07-05,jour,2021-05-19,jour,89,6,,https://fr.wikipedia.org/wiki/Nicole_P%C3%A9llissard-Darrigrand,Q3341107
2021,Bertrand Herz,homme,1930-04-24,jour,2021-05-20,jour,91,3,,https://fr.wikipedia.org/wiki/Bertrand_Herz,Q828589
2021,Jean Bayle-Lespitau,homme,1929-06-17,jour,2021-05-20,jour,91,1,,https://fr.wikipedia.org/wiki/Jean_Bayle-Lespitau,Q3170654
2021,Jean Penzer,homme,1927-10-01,jour,2021-05-20,jour,93,7,,https://fr.wikipedia.org/wiki/Jean_Penzer,Q1428706
2021,Colette Brull-Ulmann,femme,1920-04-18,jour,2021-05-21,jour,101,4,,https://fr.wikipedia.org/wiki/Colette_Brull-Ulmann,Q36697131
2021,Jacqueline Caurat,femme,1927-07-23,jour,2021-05-22,jour,93,5,,https://fr.wikipedia.org/wiki/Jacqueline_Caurat,Q3157691
2021,Jeanne Bot,femme,1905-01-14,jour,2021-05-22,jour,116,10,,https://fr.wikipedia.org/wiki/Jeanne_Bot,Q50364853
2021,Robert Marchand,homme,1911-11-26,jour,2021-05-22,jour,109,17,,https://fr.wikipedia.org/wiki/Robert_Marchand_(cyclisme),Q934114
2021,Sébastien Floche,homme,1924-07-19,jour,2021-05-22,jour,96,1,,https://fr.wikipedia.org/wiki/S%C3%A9bastien_Floche,Q16174248
2021,Joseph Almudever,homme,1919-07-30,jour,2021-05-23,jour,101,8,,https://fr.wikipedia.org/wiki/Joseph_Almudever,Q24039669
2021,Michel Remaud,homme,1940-09-28,jour,2021-05-23,jour,80,1,,https://fr.wikipedia.org/wiki/Michel_Remaud,Q3310675
2021,Patrick Grenthe,homme,1949-05-24,jour,2021-05-23,jour,71,1,,https://fr.wikipedia.org/wiki/Patrick_Grenthe,Q33174839
2021,Henri Paris,homme,1935-08-09,jour,2021-05-24,jour,85,3,,https://fr.wikipedia.org/wiki/Henri_Paris_(militaire),Q107259796
2021,Joachim Pfeufer,homme,1935,année,2021-05-25,jour,,2,,,Q1690368
2021,Antoine de Roux,homme,1928-03-21,jour,2021-05-26,jour,93,1,,https://fr.wikipedia.org/wiki/Antoine_de_Roux,Q107206826
2021,Génia Obœuf,femme,1923-12-10,jour,2021-05-27,jour,97,1,,https://fr.wikipedia.org/wiki/G%C3%A9nia_Ob%C5%93uf,Q30728089
2021,Louis Calmet,homme,1931-12-24,jour,2021-05-27,jour,89,1,,https://fr.wikipedia.org/wiki/Louis_Calmet,Q130946577
2021,Michel Decor,homme,1949-03-03,jour,2021-05-27,jour,72,1,,,Q12949678
2021,Pierre Bessot,homme,1935-03-04,jour,2021-05-27,jour,86,1,,https://fr.wikipedia.org/wiki/Pierre_Bessot,Q3383981
2021,Andreea Bollengier,femme,1975-05-17,jour,2021-05-28,jour,46,4,,https://fr.wikipedia.org/wiki/Andreea_Bollengier,Q27597666
2021,Benoît Sokal,homme,1954-06-28,jour,2021-05-28,jour,66,24,,https://fr.wikipedia.org/wiki/Beno%C3%AEt_Sokal,Q559783
2021,Bruno Bich,homme,1946-10-02,jour,2021-05-30,jour,74,1,,https://fr.wikipedia.org/wiki/Bruno_Bich,Q33241495
2021,Raoul Sangla,homme,1930-09-01,jour,2021-05-31,jour,90,2,,https://fr.wikipedia.org/wiki/Raoul_Sangla,Q3419271
2021,Romain Bouteille,homme,1937-03-24,jour,2021-05-31,jour,84,4,,https://fr.wikipedia.org/wiki/Romain_Bouteille,Q3440597
2021,Jean Luret,homme,1942-08-06,jour,2021-06-01,jour,78,4,,https://fr.wikipedia.org/wiki/Jean_Luret,Q3173289
2021,Matthieu Messagier,homme,1949-07-19,jour,2021-06-01,jour,71,3,,https://fr.wikipedia.org/wiki/Matthieu_Messagier,Q3299919
2021,Jean-Marie Albagnac,homme,1931-03-07,jour,2021-06-02,jour,90,1,,https://fr.wikipedia.org/wiki/Jean-Marie_Albagnac,Q3167539
2021,Marcel Czermak,homme,1941-10-04,jour,2021-06-02,jour,79,2,,https://fr.wikipedia.org/wiki/Marcel_Czermak,Q78329167
2021,Philippe Berre,homme,1954-06-06,jour,2021-06-02,jour,66,3,,https://fr.wikipedia.org/wiki/Philippe_Berre,Q3379340
2021,Bernard Doray,homme,1945-08-03,jour,2021-06-03,jour,75,1,,https://fr.wikipedia.org/wiki/Bernard_Doray,Q2897809
2021,Jacques Amalric,homme,1938-10-06,jour,2021-06-04,jour,82,6,,https://fr.wikipedia.org/wiki/Jacques_Amalric,Q3158120
2021,Dominique Denry,homme,1948-03-19,jour,2021-06-05,jour,73,2,,https://fr.wikipedia.org/wiki/Dominique_Denry,Q134397133
2021,Jean-Claude Caron,homme,1944-02-14,jour,2021-06-05,jour,77,4,,https://fr.wikipedia.org/wiki/Jean-Claude_Caron_(acteur),Q3164889
2021,Gérard Vergnaud,homme,1933-02-08,jour,2021-06-06,jour,88,6,,https://fr.wikipedia.org/wiki/G%C3%A9rard_Vergnaud,Q3755967
2021,Maciej Morawski,homme,1929-09-20,jour,2021-06-06,jour,91,6,,https://fr.wikipedia.org/wiki/Maciej_Morawski,Q3274561
2021,Mansour Ojjeh,homme,1952-09-25,jour,2021-06-06,jour,68,15,,https://fr.wikipedia.org/wiki/Mansour_Ojjeh,Q173646
2021,Michel Host,homme,1937-09-30,jour,2021-06-06,jour,83,11,,https://fr.wikipedia.org/wiki/Michel_Host,Q1216185
2021,Jean Deleplanque,homme,1919-08-26,jour,2021-06-07,jour,101,1,,,Q33287985
2021,Édith Moskovic,femme,1931-08-12,jour,2021-06-07,jour,89,7,,https://fr.wikipedia.org/wiki/%C3%89dith_Moskovic,Q60152814
2021,Gisèle Charbit,femme,1937-11-09,jour,2021-06-08,jour,83,2,,https://fr.wikipedia.org/wiki/Gis%C3%A8le_Charbit,Q3107810
2021,Claude Dufau,homme,1946-04-29,jour,2021-06-09,jour,75,3,,https://fr.wikipedia.org/wiki/Claude_Dufau,Q96482625
2021,Guy Foissy,homme,1932-06-12,jour,2021-06-11,jour,88,4,,https://fr.wikipedia.org/wiki/Guy_Foissy,Q3121774
2021,Simone Bach,femme,1935-09-15,jour,2021-06-11,jour,85,2,,https://fr.wikipedia.org/wiki/Simone_Bach,Q20991560
2021,Dennis Berry,homme,1944-08-11,jour,2021-06-12,jour,76,13,,https://fr.wikipedia.org/wiki/Dennis_Berry,Q3023139
2021,Claude Chappuis,homme,1924-09-30,jour,2021-06-13,jour,96,3,,https://fr.wikipedia.org/wiki/Claude_Chappuis,Q21341386
2021,Danielle Gourevitch,femme,1941-01-21,jour,2021-06-13,jour,80,5,,https://fr.wikipedia.org/wiki/Danielle_Gourevitch,Q1163864
2021,Georges Cadoudal,homme,1929-06-19,jour,2021-06-13,jour,91,4,,https://fr.wikipedia.org/wiki/Georges_Cadoudal_(sonneur),Q16945202
2021,Nikita Mandryka,homme,1940-10-20,jour,2021-06-13,jour,80,11,,https://fr.wikipedia.org/wiki/Nikita_Mandryka,Q724701
2021,Bernard Rousselet,homme,1932-02-24,jour,2021-06-14,jour,89,3,,https://fr.wikipedia.org/wiki/Bernard_Rousselet,Q2898552
2021,Jean-Baptiste Libouban,homme,1935-02-24,jour,2021-06-14,jour,86,4,,https://fr.wikipedia.org/wiki/Jean-Baptiste_Libouban,Q3164232
2021,Raphaël Thierry,homme,1972-04-04,jour,2021-06-14,jour,49,2,,https://fr.wikipedia.org/wiki/Rapha%C3%ABl_Thierry,Q3419527
2021,Raymond Segré,homme,1934-03-07,jour,2021-06-14,jour,87,1,,https://fr.wikipedia.org/wiki/Raymond_Segr%C3%A9,Q117184916
2021,Yves-André Hubert,homme,1927-08-07,jour,2021-06-14,jour,93,5,,https://fr.wikipedia.org/wiki/Yves-Andr%C3%A9_Hubert,Q3573407
2021,Alain Cocq,homme,1963-01-22,jour,2021-06-15,jour,58,1,,,Q107250426
2021,Patrick Parisot,homme,1947-02-23,jour,2021-06-15,jour,74,1,,,Q51879875
2021,Yves Dassonville,homme,1948-04-09,jour,2021-06-15,jour,73,3,,https://fr.wikipedia.org/wiki/Yves_Dassonville,Q3573597
2021,Antoinette Moya,femme,1928-06-10,jour,2021-06-16,jour,93,1,,https://fr.wikipedia.org/wiki/Antoinette_Moya,Q2856967
2021,Philippe Durand,homme,1956-06-10,jour,2021-06-17,jour,65,1,,https://fr.wikipedia.org/wiki/Philippe_Durand_(castellologue),Q54874842
2021,Gérard Fromanger,homme,1939-09-06,jour,2021-06-18,jour,81,7,,https://fr.wikipedia.org/wiki/G%C3%A9rard_Fromanger,Q2041451
2021,Lionel Leroy,homme,1956-02-15,jour,2021-06-18,jour,65,2,,https://fr.wikipedia.org/wiki/Lionel_Leroy,Q3241898
2021,Pat Giraud,homme,1949,année,2021-06-18,jour,,1,,,Q107462305
2021,Philousports,homme,1971-10-03,jour,2021-06-19,jour,49,2,,https://fr.wikipedia.org/wiki/Philousports,Q107296907
2021,Éric Guglielmi,homme,1970-05-10,jour,2021-06-19,jour,51,4,,https://fr.wikipedia.org/wiki/%C3%89ric_Guglielmi,Q107338823
2021,Bernard Van der Linde,homme,1946-06-14,jour,2021-06-20,jour,75,4,,https://fr.wikipedia.org/wiki/Bernard_Van_Der_Linde,Q24255739
2021,Marianne Debouzy,femme,1929-12-05,jour,2021-06-20,jour,91,3,,https://fr.wikipedia.org/wiki/Marianne_Debouzy,Q3291296
2021,Jean Guéguinou,homme,1941-10-17,jour,2021-06-21,jour,79,4,,https://fr.wikipedia.org/wiki/Jean_Gu%C3%A9guinou,Q3172462
2021,Jean Pierre Vallat,homme,1951-08-10,jour,2021-06-22,jour,69,2,,https://fr.wikipedia.org/wiki/Jean-Pierre_Vallat,Q95725323
2021,François Duret,homme,1943-12-03,jour,2021-06-23,jour,77,1,,,Q110604852
2021,Martin Monestier,homme,1942-04-25,jour,2021-06-23,jour,79,4,,https://fr.wikipedia.org/wiki/Martin_Monestier,Q3295560
2021,Martine Segalen,femme,1940-07-20,jour,2021-06-23,jour,80,3,,https://fr.wikipedia.org/wiki/Martine_Segalen,Q3295838
2021,Alain Lebeaupin,homme,1945-03-02,jour,2021-06-24,jour,76,13,,https://fr.wikipedia.org/wiki/Alain_Lebeaupin,Q1341200
2021,Alain Richard,homme,1924-09-10,jour,2021-06-24,jour,96,2,,https://fr.wikipedia.org/wiki/Alain_Richard_(franciscain),Q2830224
2021,Jean-Claude Goyon,homme,1937-08-02,jour,2021-06-24,jour,83,3,,https://fr.wikipedia.org/wiki/Jean-Claude_Goyon,Q3165000
2021,Juliette Minces,femme,1937-07-18,jour,2021-06-24,jour,83,4,,https://fr.wikipedia.org/wiki/Juliette_Minces,Q3189772
2021,Serge Buttet,homme,1954-12-14,jour,2021-06-24,jour,66,4,,https://fr.wikipedia.org/wiki/Serge_Buttet,Q27995795
2021,Alain Denis,homme,1941,année,2021-06-25,jour,,1,,,Q28599723
2021,Antoine Bailly,homme,1944-07-04,jour,2021-06-25,jour,76,3,,https://fr.wikipedia.org/wiki/Antoine_Bailly,Q2853631
2021,Wes,homme,1964-01-15,jour,2021-06-25,jour,57,13,,https://fr.wikipedia.org/wiki/Wes,Q349703
2021,Fernand Guiot,homme,1932-08-07,jour,2021-06-26,jour,88,3,,https://fr.wikipedia.org/wiki/Fernand_Guiot,Q3069183
2021,Maryvonne Lapouge-Pettorelli,femme,1927-06-23,jour,2021-06-26,jour,94,1,,https://fr.wikipedia.org/wiki/Maryvonne_Lapouge-Pettorelli,Q133604027
2021,Max Ferrier,homme,1937-01-17,jour,2021-06-26,jour,84,1,,https://fr.wikipedia.org/wiki/Max_Ferrier,Q3302103
2021,Paul Koulak,homme,1943-03-27,jour,2021-06-26,jour,78,7,,https://fr.wikipedia.org/wiki/Paul_Koulak,Q3371584
2021,Roger Tivoli,homme,1935-05-30,jour,2021-06-26,jour,86,1,,https://fr.wikipedia.org/wiki/Roger_Tivoli,Q3439497
2021,Philippe Foriel-Destezet,homme,1935-09-12,jour,2021-06-27,jour,85,5,,https://fr.wikipedia.org/wiki/Philippe_Foriel-Destezet,Q7184816
2021,Djillali Ben Brahim,homme,1953-06-01,jour,2021-06-28,jour,68,4,,https://fr.wikipedia.org/wiki/Djillali_Ben_Brahim,Q53870749
2021,Liliane Kerjan,femme,1940-02-13,jour,2021-06-28,jour,81,3,,https://fr.wikipedia.org/wiki/Liliane_Kerjan,Q3240833
2021,Maurice Buffière,homme,1934-03-06,jour,2021-06-28,jour,87,5,,https://fr.wikipedia.org/wiki/Maurice_Buffi%C3%A8re,Q3300508
2021,Bernard Guillot,homme,1950-09-19,jour,2021-06-29,jour,70,2,,https://fr.wikipedia.org/wiki/Bernard_Guillot,Q107736243
2021,Jacqueline Gougis,femme,1926-09-16,jour,2021-06-29,jour,94,1,,https://fr.wikipedia.org/wiki/Jacqueline_Gougis,Q50822756
2021,Jacques Loire,homme,1932-08-05,jour,2021-06-29,jour,88,2,,https://fr.wikipedia.org/wiki/Jacques_Loire,Q107380381
2021,Xavier Lacroix,homme,1947-09-22,jour,2021-06-29,jour,73,5,,https://fr.wikipedia.org/wiki/Xavier_Lacroix,Q15724553
2021,Alain Viala,homme,1947-11-20,jour,2021-06-30,jour,73,3,,https://fr.wikipedia.org/wiki/Alain_Viala,Q2830356
2021,Dominique Dupraz,homme,1947-08-15,jour,2021-06-30,jour,73,1,,https://fr.wikipedia.org/wiki/Dominique_Dupraz,Q3035120
2021,Paul Musso,homme,1931-12-04,jour,2021-06-30,jour,89,1,,,Q22007094
2021,Christian Bottollier,homme,1928-07-25,jour,2021-07-01,jour,92,6,,https://fr.wikipedia.org/wiki/Christian_Bottollier,Q2965066
2021,Jean Cabanot,homme,1929-02-13,jour,2021-07-01,jour,92,1,,https://fr.wikipedia.org/wiki/Jean_Cabanot,Q55620473
2021,Marcel Puget,homme,1940-09-28,jour,2021-07-01,jour,80,2,,https://fr.wikipedia.org/wiki/Marcel_Puget,Q3289312
2021,Micha Bayard,femme,1930-11-20,jour,2021-07-01,jour,90,1,,https://fr.wikipedia.org/wiki/Micha_Bayard,Q3307960
2021,Sœur Nicole Karakoleva,femme,1926-11-18,jour,2021-07-01,jour,94,1,,,Q12285918
2021,Claudy Chapeland,homme,1943-11-27,jour,2021-07-02,jour,77,3,,https://fr.wikipedia.org/wiki/Claudy_Chapeland,Q17327834
2021,Lise Vidal,femme,1977-11-24,jour,2021-07-03,jour,43,6,,https://fr.wikipedia.org/wiki/Lise_Vidal,Q22986103
2021,Véronique Chalot,femme,1950-01-16,jour,2021-07-03,jour,71,1,,https://fr.wikipedia.org/wiki/V%C3%A9ronique_Chalot,Q106574336
2021,Jean Pieuchot,homme,1921-11-07,jour,2021-07-04,jour,99,1,,https://fr.wikipedia.org/wiki/Jean_Pieuchot,Q95821819
2021,Michel Dubois,homme,1937-09-21,jour,2021-07-04,jour,83,3,,https://fr.wikipedia.org/wiki/Michel_Dubois_(th%C3%A9%C3%A2tre),Q3309517
2021,Axel Kahn,homme,1944-09-05,jour,2021-07-05,jour,76,9,,https://fr.wikipedia.org/wiki/Axel_Kahn,Q325495
2021,Jean Le Gars,homme,1929-07-10,jour,2021-07-05,jour,91,2,,https://fr.wikipedia.org/wiki/Jean_Le_Gars,Q18744811
2021,Patrick Boré,homme,1956-11-09,jour,2021-07-05,jour,64,2,,https://fr.wikipedia.org/wiki/Patrick_Bor%C3%A9,Q63764019
2021,Angélique Ionatos,femme,1954-06-22,jour,2021-07-07,jour,67,8,,https://fr.wikipedia.org/wiki/Ang%C3%A9lique_Ionatos,Q2849864
2021,Jean Pradel,homme,1933-10-29,jour,2021-07-07,jour,87,2,,https://fr.wikipedia.org/wiki/Jean_Pradel,Q3174107
2021,Pierre Laffitte,homme,1925-01-01,jour,2021-07-07,jour,96,5,,https://fr.wikipedia.org/wiki/Pierre_Laffitte,Q679585
2021,Smaïn Ibrir,homme,1932-03-28,jour,2021-07-07,jour,89,3,,https://fr.wikipedia.org/wiki/Sma%C3%AFn_Ibrir,Q3486923
2021,Claude Combes,homme,1935-07-22,jour,2021-07-08,jour,85,3,,https://fr.wikipedia.org/wiki/Claude_Combes,Q2977204
2021,Gilbert Saulière,homme,1930-02-11,jour,2021-07-08,jour,91,1,,,Q133188731
2021,Jean-Claude Malbet,homme,1937-08-28,jour,2021-07-10,jour,83,2,,https://fr.wikipedia.org/wiki/Jean-Claude_Malbet,Q3165090
2021,Jean-Michel Dubernard,homme,1941-05-17,jour,2021-07-10,jour,80,4,,https://fr.wikipedia.org/wiki/Jean-Michel_Dubernard,Q3168006
2021,Claude Morin,homme,1932-08-16,jour,2021-07-11,jour,88,1,,https://fr.wikipedia.org/wiki/Claude_Morin_(verrier),Q115470832
2021,Philippe Aigrain,homme,1949-07-15,jour,2021-07-11,jour,71,5,,https://fr.wikipedia.org/wiki/Philippe_Aigrain,Q1662274
2021,Renée Simonot,femme,1911-09-10,jour,2021-07-11,jour,109,22,,https://fr.wikipedia.org/wiki/Ren%C3%A9e_Simonot,Q3427179
2021,Marion Sarraut,femme,1938-08-13,jour,2021-07-12,jour,82,7,,https://fr.wikipedia.org/wiki/Marion_Sarraut,Q3293665
2021,Jean-Jacques Reboux,homme,1958-10-29,jour,2021-07-13,jour,62,2,,https://fr.wikipedia.org/wiki/Jean-Jacques_Reboux,Q3166392
2021,Christian Boltanski,homme,1944-09-06,jour,2021-07-14,jour,76,24,,https://fr.wikipedia.org/wiki/Christian_Boltanski,Q705225
2021,Jacques Hurel,homme,1939-12-26,jour,2021-07-15,jour,81,1,,,Q125110801
2021,Robert Abirached,homme,1930-08-25,jour,2021-07-15,jour,90,3,,https://fr.wikipedia.org/wiki/Robert_Abirached,Q3434396
2021,Yves Boutet,homme,1936-10-03,jour,2021-07-15,jour,84,7,oui,https://fr.wikipedia.org/wiki/Yves_Boutet,Q3573512
2021,Yves Goussebaire-Dupin,homme,1930-07-19,jour,2021-07-15,jour,90,3,,https://fr.wikipedia.org/wiki/Yves_Goussebaire-Dupin,Q3573682
2021,Jean Baisnée,homme,1931-08-16,jour,2021-07-16,jour,89,2,,https://fr.wikipedia.org/wiki/Jean_Baisn%C3%A9e,Q3170504
2021,Jean-Marie Lang,homme,1943-05-13,jour,2021-07-16,jour,78,2,,https://fr.wikipedia.org/wiki/Jean-Marie_Lang,Q15407002
2021,Roger Fauroux,homme,1926-11-21,jour,2021-07-16,jour,94,7,,https://fr.wikipedia.org/wiki/Roger_Fauroux,Q3438950
2021,Claudine Hermann,femme,1945-12-19,jour,2021-07-17,jour,75,11,,https://fr.wikipedia.org/wiki/Claudine_Hermann,Q2978485
2021,Jacqueline Sassard,femme,1940-03-13,jour,2021-07-17,jour,81,21,,https://fr.wikipedia.org/wiki/Jacqueline_Sassard,Q458631
2021,Marcel Queheille,homme,1930-03-16,jour,2021-07-17,jour,91,8,,https://fr.wikipedia.org/wiki/Marcel_Queheille,Q83527
2021,Didier Camelleri,homme,1956-12-13,jour,2021-07-18,jour,64,2,,https://fr.wikipedia.org/wiki/Frenchy_Cannoli,Q107984799
2021,Gérard Théry,homme,1933-02-25,jour,2021-07-18,jour,88,3,,https://fr.wikipedia.org/wiki/G%C3%A9rard_Th%C3%A9ry,Q3124330
2021,Michel Husson,homme,1949-04-03,jour,2021-07-18,jour,72,6,,https://fr.wikipedia.org/wiki/Michel_Husson,Q3309933
2021,Roger Quemener,homme,1941-06-17,jour,2021-07-18,jour,80,3,,https://fr.wikipedia.org/wiki/Roger_Quemener,Q1860355
2021,Iván Noel,homme,1968-10,mois,2021-07-19,jour,,11,,https://fr.wikipedia.org/wiki/Iv%C3%A1n_Noel,Q3156378
2021,Jacques Rougeot,homme,1938-06-13,jour,2021-07-19,jour,83,4,,https://fr.wikipedia.org/wiki/Jacques_Rougeot,Q3159919
2021,Thierry Alonso dit Gravleur,homme,1966-02-18,jour,2021-07-19,jour,55,1,,https://fr.wikipedia.org/wiki/Thierry_Alonso_Gravleur,Q16679903
2021,André Petit,homme,1921-09-11,jour,2021-07-20,jour,99,3,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Petit_(homme_politique),Q16526892
2021,Françoise Arnoul,femme,1931-06-09,jour,2021-07-20,jour,90,26,,https://fr.wikipedia.org/wiki/Fran%C3%A7oise_Arnoul,Q451649
2021,Henri Deluy,homme,1931-04-25,jour,2021-07-20,jour,90,4,,https://fr.wikipedia.org/wiki/Henri_Deluy,Q3130947
2021,Louisette Texier,femme,1913-02-18,jour,2021-07-20,jour,108,5,,https://fr.wikipedia.org/wiki/Louisette_Texier,Q108175632
2021,Pierre Guitton,homme,1944-03-16,jour,2021-07-20,jour,77,2,,https://fr.wikipedia.org/wiki/Pierre_Guitton,Q17497017
2021,Pierre Hunt,homme,1925-09-03,jour,2021-07-20,jour,95,2,,https://fr.wikipedia.org/wiki/Pierre_Hunt,Q28057812
2021,Rita Brantalou,homme,1948-07-08,jour,2021-07-20,jour,73,2,,https://fr.wikipedia.org/wiki/Rita_Brantalou,Q105735484
2021,Claude Bonin-Pissarro,homme,1921-07-11,jour,2021-07-21,jour,100,5,,https://fr.wikipedia.org/wiki/Claude_Bonin-Pissarro,Q5128725
2021,Jean-Pierre Jaussaud,homme,1937-06-03,jour,2021-07-22,jour,84,13,,https://fr.wikipedia.org/wiki/Jean-Pierre_Jaussaud,Q910777
2021,Jean-Yves Lafesse,homme,1957-03-13,jour,2021-07-22,jour,64,3,,https://fr.wikipedia.org/wiki/Jean-Yves_Lafesse,Q3170156
2021,Claude Rouer,homme,1929-10-25,jour,2021-07-23,jour,91,15,,https://fr.wikipedia.org/wiki/Claude_Rouer,Q332677
2021,Mahmoud Khedri,homme,1948,année,2021-07-23,jour,,3,,https://fr.wikipedia.org/wiki/Mahmoud_Khedri,Q12241232
2021,Maurice Taieb,homme,1935-07-22,jour,2021-07-23,jour,86,10,,https://fr.wikipedia.org/wiki/Maurice_Taieb,Q2341470
2021,Michel Guyard,homme,1936-06-19,jour,2021-07-23,jour,85,6,,https://fr.wikipedia.org/wiki/Michel_Guyard,Q1742864
2021,Alain Barrau,homme,1947-02-17,jour,2021-07-24,jour,74,2,,https://fr.wikipedia.org/wiki/Alain_Barrau,Q2829528
2021,Bernard de Kerraoul,homme,1936-02-17,jour,2021-07-24,jour,85,3,,https://fr.wikipedia.org/wiki/Bernard_de_Kerraoul,Q85894944
2021,Claude Aslangul,homme,1945-11-25,jour,2021-07-24,jour,75,1,,https://fr.wikipedia.org/wiki/Claude_Aslangul,Q66476325
2021,Joseph Farré,homme,1942-02-20,jour,2021-07-24,jour,79,1,,https://fr.wikipedia.org/wiki/Joseph_Farr%C3%A9,Q111209614
2021,Lucien Grand-Jouan,homme,1937-11-29,jour,2021-07-25,jour,83,1,,https://fr.wikipedia.org/wiki/Lucien_Grand-Jouan,Q33294408
2021,Pierre Bariand,homme,1933-05-05,jour,2021-07-25,jour,88,2,,https://fr.wikipedia.org/wiki/Pierre_Bariand,Q18950560
2021,Alfred Chupin,homme,1916-08-13,jour,2021-07-26,jour,104,5,,https://fr.wikipedia.org/wiki/Alfred_Chupin,Q16798445
2021,André Tubeuf,homme,1930-12-18,jour,2021-07-26,jour,90,2,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Tubeuf,Q2848722
2021,François Legent,homme,1932-01-23,jour,2021-07-26,jour,89,1,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Legent,Q108551959
2021,Michel Martens,homme,1940-04-12,jour,2021-07-26,jour,81,1,,https://fr.wikipedia.org/wiki/Michel_Martens,Q16028183
2021,Gérard Zingg,homme,1942-06-07,jour,2021-07-27,jour,79,5,,https://fr.wikipedia.org/wiki/G%C3%A9rard_Zingg,Q3124382
2021,Jean-François Stévenin,homme,1944-04-23,jour,2021-07-27,jour,77,32,,https://fr.wikipedia.org/wiki/Jean-Fran%C3%A7ois_St%C3%A9venin,Q1684856
