year,sexe,age,deces,perimetre
1991,hommes,71,6636,France métropolitaine
1991,hommes,72,4292,France métropolitaine
1991,hommes,73,4233,France métropolitaine
1991,hommes,74,4058,France métropolitaine
1991,hommes,75,4181,France métropolitaine
1991,hommes,76,6936,France métropolitaine
1991,hommes,77,8203,France métropolitaine
1991,hommes,78,8856,France métropolitaine
1991,hommes,79,8614,France métropolitaine
1991,hommes,80,8657,France métropolitaine
1991,hommes,81,8855,France métropolitaine
1991,hommes,82,8629,France métropolitaine
1991,hommes,83,8479,France métropolitaine
1991,hommes,84,7910,France métropolitaine
1991,hommes,85,7423,France métropolitaine
1991,hommes,86,6832,France métropolitaine
1991,hommes,87,6180,France métropolitaine
1991,hommes,88,5593,France métropolitaine
1991,hommes,89,4914,France métropolitaine
1991,hommes,90,3904,France métropolitaine
1991,hommes,91,3200,France métropolitaine
1991,hommes,92,2411,France métropolitaine
1991,hommes,93,1807,France métropolitaine
1991,hommes,94,1370,France métropolitaine
1991,hommes,95,886,France métropolitaine
1991,hommes,96,608,France métropolitaine
1991,hommes,97,438,France métropolitaine
1991,hommes,98,268,France métropolitaine
1991,hommes,99,173,France métropolitaine
1991,hommes,100,273,France métropolitaine
1992,hommes,0,3012,France métropolitaine
1992,hommes,1,231,France métropolitaine
1992,hommes,2,151,France métropolitaine
1992,hommes,3,126,France métropolitaine
1992,hommes,4,106,France métropolitaine
1992,hommes,5,96,France métropolitaine
1992,hommes,6,72,France métropolitaine
1992,hommes,7,68,France métropolitaine
1992,hommes,8,79,France métropolitaine
1992,hommes,9,59,France métropolitaine
1992,hommes,10,69,France métropolitaine
1992,hommes,11,94,France métropolitaine
1992,hommes,12,71,France métropolitaine
1992,hommes,13,96,France métropolitaine
1992,hommes,14,122,France métropolitaine
1992,hommes,15,149,France métropolitaine
1992,hommes,16,198,France métropolitaine
1992,hommes,17,310,France métropolitaine
1992,hommes,18,486,France métropolitaine
1992,hommes,19,551,France métropolitaine
1992,hommes,20,567,France métropolitaine
1992,hommes,21,666,France métropolitaine
1992,hommes,22,622,France métropolitaine
1992,hommes,23,643,France métropolitaine
1992,hommes,24,627,France métropolitaine
1992,hommes,25,661,France métropolitaine
1992,hommes,26,679,France métropolitaine
1992,hommes,27,718,France métropolitaine
1992,hommes,28,791,France métropolitaine
1992,hommes,29,748,France métropolitaine
1992,hommes,30,805,France métropolitaine
1992,hommes,31,879,France métropolitaine
1992,hommes,32,835,France métropolitaine
1992,hommes,33,874,France métropolitaine
1992,hommes,34,928,France métropolitaine
1992,hommes,35,1008,France métropolitaine
1992,hommes,36,1018,France métropolitaine
1992,hommes,37,1024,France métropolitaine
1992,hommes,38,1087,France métropolitaine
1992,hommes,39,1215,France métropolitaine
1992,hommes,40,1292,France métropolitaine
1992,hommes,41,1383,France métropolitaine
1992,hommes,42,1491,France métropolitaine
1992,hommes,43,1702,France métropolitaine
1992,hommes,44,1861,France métropolitaine
1992,hommes,45,1838,France métropolitaine
1992,hommes,46,1702,France métropolitaine
1992,hommes,47,1606,France métropolitaine
1992,hommes,48,1696,France métropolitaine
1992,hommes,49,1748,France métropolitaine
1992,hommes,50,1779,France métropolitaine
1992,hommes,51,1683,France métropolitaine
1992,hommes,52,2063,France métropolitaine
1992,hommes,53,2285,France métropolitaine
1992,hommes,54,2455,France métropolitaine
1992,hommes,55,2701,France métropolitaine
1992,hommes,56,2883,France métropolitaine
1992,hommes,57,3202,France métropolitaine
1992,hommes,58,3506,France métropolitaine
1992,hommes,59,3800,France métropolitaine
1992,hommes,60,4237,France métropolitaine
1992,hommes,61,4667,France métropolitaine
1992,hommes,62,4730,France métropolitaine
1992,hommes,63,4934,France métropolitaine
1992,hommes,64,5249,France métropolitaine
1992,hommes,65,5457,France métropolitaine
1992,hommes,66,5671,France métropolitaine
1992,hommes,67,5932,France métropolitaine
1992,hommes,68,6306,France métropolitaine
1992,hommes,69,6288,France métropolitaine
1992,hommes,70,7138,France métropolitaine
1992,hommes,71,7343,France métropolitaine
1992,hommes,72,6870,France métropolitaine
1992,hommes,73,4471,France métropolitaine
1992,hommes,74,4494,France métropolitaine
1992,hommes,75,4107,France métropolitaine
1992,hommes,76,4281,France métropolitaine
1992,hommes,77,7227,France métropolitaine
1992,hommes,78,8351,France métropolitaine
1992,hommes,79,8733,France métropolitaine
1992,hommes,80,8578,France métropolitaine
1992,hommes,81,8462,France métropolitaine
1992,hommes,82,8720,France métropolitaine
1992,hommes,83,8457,France métropolitaine
1992,hommes,84,8069,France métropolitaine
1992,hommes,85,7359,France métropolitaine
1992,hommes,86,7044,France métropolitaine
1992,hommes,87,6179,France métropolitaine
1992,hommes,88,5482,France métropolitaine
1992,hommes,89,5001,France métropolitaine
1992,hommes,90,4216,France métropolitaine
1992,hommes,91,3242,France métropolitaine
1992,hommes,92,2667,France métropolitaine
1992,hommes,93,2000,France métropolitaine
1992,hommes,94,1390,France métropolitaine
1992,hommes,95,1078,France métropolitaine
1992,hommes,96,636,France métropolitaine
1992,hommes,97,432,France métropolitaine
1992,hommes,98,270,France métropolitaine
1992,hommes,100,521,France métropolitaine
1993,hommes,0,2732,France métropolitaine
1993,hommes,1,251,France métropolitaine
1993,hommes,2,116,France métropolitaine
1993,hommes,3,130,France métropolitaine
1993,hommes,4,92,France métropolitaine
1993,hommes,5,89,France métropolitaine
1993,hommes,6,67,France métropolitaine
1993,hommes,7,74,France métropolitaine
1993,hommes,8,79,France métropolitaine
1993,hommes,9,71,France métropolitaine
1993,hommes,10,74,France métropolitaine
1993,hommes,11,86,France métropolitaine
1993,hommes,12,80,France métropolitaine
1993,hommes,13,94,France métropolitaine
1993,hommes,14,120,France métropolitaine
1993,hommes,15,177,France métropolitaine
1993,hommes,16,224,France métropolitaine
1993,hommes,17,287,France métropolitaine
1993,hommes,18,393,France métropolitaine
1993,hommes,19,508,France métropolitaine
1993,hommes,20,630,France métropolitaine
1993,hommes,21,630,France métropolitaine
1993,hommes,22,658,France métropolitaine
1993,hommes,23,601,France métropolitaine
1993,hommes,24,596,France métropolitaine
1993,hommes,25,616,France métropolitaine
1993,hommes,26,637,France métropolitaine
1993,hommes,27,679,France métropolitaine
1993,hommes,28,737,France métropolitaine
1993,hommes,29,839,France métropolitaine
1993,hommes,30,830,France métropolitaine
1993,hommes,31,822,France métropolitaine
1993,hommes,32,853,France métropolitaine
1993,hommes,33,890,France métropolitaine
1993,hommes,34,967,France métropolitaine
1993,hommes,35,993,France métropolitaine
1993,hommes,36,1086,France métropolitaine
1993,hommes,37,1034,France métropolitaine
1993,hommes,38,1179,France métropolitaine
1993,hommes,39,1151,France métropolitaine
1993,hommes,40,1291,France métropolitaine
1993,hommes,41,1393,France métropolitaine
1993,hommes,42,1513,France métropolitaine
1993,hommes,43,1764,France métropolitaine
1993,hommes,44,1706,France métropolitaine
1993,hommes,45,1801,France métropolitaine
1993,hommes,46,1949,France métropolitaine
1993,hommes,47,1878,France métropolitaine
1993,hommes,48,1789,France métropolitaine
1993,hommes,49,1807,France métropolitaine
1993,hommes,50,1746,France métropolitaine
1993,hommes,51,1869,France métropolitaine
1993,hommes,52,1770,France métropolitaine
1993,hommes,53,2197,France métropolitaine
1993,hommes,54,2436,France métropolitaine
1993,hommes,55,2633,France métropolitaine
1993,hommes,56,2851,France métropolitaine
1993,hommes,57,3070,France métropolitaine
1993,hommes,58,3407,France métropolitaine
1993,hommes,59,3732,France métropolitaine
1993,hommes,60,4156,France métropolitaine
1993,hommes,61,4477,France métropolitaine
1993,hommes,62,4742,France métropolitaine
1993,hommes,63,4960,France métropolitaine
1993,hommes,64,5290,France métropolitaine
1993,hommes,65,5386,France métropolitaine
1993,hommes,66,5646,France métropolitaine
1993,hommes,67,5856,France métropolitaine
1993,hommes,68,6249,France métropolitaine
1993,hommes,69,6381,France métropolitaine
1993,hommes,70,6921,France métropolitaine
1993,hommes,71,7176,France métropolitaine
1993,hommes,72,7762,France métropolitaine
1993,hommes,73,7041,France métropolitaine
1993,hommes,74,4704,France métropolitaine
1993,hommes,75,4511,France métropolitaine
1993,hommes,76,4221,France métropolitaine
1993,hommes,77,4481,France métropolitaine
1993,hommes,78,7356,France métropolitaine
1993,hommes,79,8599,France métropolitaine
1993,hommes,80,9052,France métropolitaine
1993,hommes,81,8994,France métropolitaine
1993,hommes,82,8757,France métropolitaine
1993,hommes,83,8793,France métropolitaine
1993,hommes,84,8431,France métropolitaine
1993,hommes,85,7949,France métropolitaine
1993,hommes,86,7349,France métropolitaine
1993,hommes,87,6608,France métropolitaine
1993,hommes,88,5873,France métropolitaine
1993,hommes,89,5108,France métropolitaine
1993,hommes,90,4442,France métropolitaine
1993,hommes,91,3585,France métropolitaine
1993,hommes,92,2943,France métropolitaine
1993,hommes,93,2127,France métropolitaine
1993,hommes,94,1700,France métropolitaine
1993,hommes,95,1172,France métropolitaine
1993,hommes,96,776,France métropolitaine
1993,hommes,97,481,France métropolitaine
1993,hommes,98,293,France métropolitaine
1993,hommes,99,222,France métropolitaine
1993,hommes,100,333,France métropolitaine
1994,hommes,0,2445,France métropolitaine
1994,hommes,1,182,France métropolitaine
1994,hommes,2,118,France métropolitaine
1994,hommes,3,115,France métropolitaine
1994,hommes,4,80,France métropolitaine
1994,hommes,5,84,France métropolitaine
1994,hommes,6,72,France métropolitaine
1994,hommes,7,83,France métropolitaine
1994,hommes,8,72,France métropolitaine
1994,hommes,9,52,France métropolitaine
1994,hommes,10,72,France métropolitaine
1994,hommes,11,72,France métropolitaine
1994,hommes,12,103,France métropolitaine
1994,hommes,13,107,France métropolitaine
1994,hommes,14,141,France métropolitaine
1994,hommes,15,168,France métropolitaine
1994,hommes,16,209,France métropolitaine
1994,hommes,17,269,France métropolitaine
1994,hommes,18,373,France métropolitaine
1994,hommes,19,455,France métropolitaine
1994,hommes,20,516,France métropolitaine
1994,hommes,21,632,France métropolitaine
1994,hommes,22,617,France métropolitaine
1994,hommes,23,619,France métropolitaine
1994,hommes,24,603,France métropolitaine
1994,hommes,25,616,France métropolitaine
1994,hommes,26,616,France métropolitaine
1994,hommes,27,646,France métropolitaine
1994,hommes,28,736,France métropolitaine
1994,hommes,29,814,France métropolitaine
1994,hommes,30,861,France métropolitaine
1994,hommes,31,805,France métropolitaine
1994,hommes,32,835,France métropolitaine
1994,hommes,33,865,France métropolitaine
1994,hommes,34,924,France métropolitaine
1994,hommes,35,1015,France métropolitaine
1994,hommes,36,994,France métropolitaine
1994,hommes,37,1101,France métropolitaine
1994,hommes,38,1096,France métropolitaine
1994,hommes,39,1158,France métropolitaine
1994,hommes,40,1298,France métropolitaine
1994,hommes,41,1380,France métropolitaine
1994,hommes,42,1430,France métropolitaine
1994,hommes,43,1572,France métropolitaine
1994,hommes,44,1773,France métropolitaine
1994,hommes,45,1931,France métropolitaine
1994,hommes,46,1990,France métropolitaine
1994,hommes,47,2123,France métropolitaine
1994,hommes,48,2067,France métropolitaine
1994,hommes,49,1829,France métropolitaine
1994,hommes,50,2009,France métropolitaine
1994,hommes,51,1949,France métropolitaine
1994,hommes,52,1972,France métropolitaine
1994,hommes,53,1895,France métropolitaine
1994,hommes,54,2345,France métropolitaine
1994,hommes,55,2541,France métropolitaine
1994,hommes,56,2778,France métropolitaine
1994,hommes,57,2881,France métropolitaine
1994,hommes,58,3245,France métropolitaine
1994,hommes,59,3490,France métropolitaine
1994,hommes,60,3765,France métropolitaine
1994,hommes,61,4138,France métropolitaine
1994,hommes,62,4504,France métropolitaine
1994,hommes,63,5068,France métropolitaine
1994,hommes,64,5128,France métropolitaine
1994,hommes,65,5237,France métropolitaine
1994,hommes,66,5569,France métropolitaine
1994,hommes,67,5825,France métropolitaine
1994,hommes,68,6100,France métropolitaine
